"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","HUR","TOT","PC_LF","M","2014-05",5.930977,
"AUS","HUR","TOT","PC_LF","M","2014-06",6.036907,
"AUS","HUR","TOT","PC_LF","M","2014-07",6.158658,
"AUS","HUR","TOT","PC_LF","M","2014-08",6.085177,
"AUS","HUR","TOT","PC_LF","M","2014-09",6.216553,
"AUS","HUR","TOT","PC_LF","M","2014-10",6.359546,
"AUS","HUR","TOT","PC_LF","M","2014-11",6.297723,
"AUS","HUR","TOT","PC_LF","M","2014-12",6.109701,
"AUS","HUR","TOT","PC_LF","M","2015-01",6.352143,
"AUS","HUR","TOT","PC_LF","M","2015-02",6.166001,
"AUS","HUR","TOT","PC_LF","M","2015-03",6.114974,
"AUS","HUR","TOT","PC_LF","M","2015-04",6.121676,
"AUS","HUR","TOT","PC_LF","M","2015-05",5.933183,
"AUS","HUR","TOT","PC_LF","M","2015-06",5.988641,
"AUS","HUR","TOT","PC_LF","M","2015-07",6.256232,
"AUS","HUR","TOT","PC_LF","M","2015-08",6.067544,
"AUS","HUR","TOT","PC_LF","M","2015-09",6.146586,
"AUS","HUR","TOT","PC_LF","M","2015-10",5.911436,
"AUS","HUR","TOT","PC_LF","M","2015-11",5.853846,
"AUS","HUR","TOT","PC_LF","M","2015-12",5.747006,
"AUS","HUR","TOT","PC_LF","M","2016-01",6.043354,
"AUS","HUR","TOT","PC_LF","M","2016-02",5.717444,
"AUS","HUR","TOT","PC_LF","M","2016-03",5.672294,
"AUS","HUR","TOT","PC_LF","M","2016-04",5.660189,
"AUS","HUR","TOT","PC_LF","M","2016-05",5.71953,
"AUS","HUR","TOT","PC_LF","M","2016-06",5.66641,
"AUS","HUR","TOT","PC_LF","M","2016-07",5.672841,
"AUS","HUR","TOT","PC_LF","M","2016-08",5.587458,
"AUS","HUR","TOT","PC_LF","M","2016-09",5.624491,
"AUS","HUR","TOT","PC_LF","M","2016-10",5.572135,
"AUS","HUR","TOT","PC_LF","M","2016-11",5.762642,
"AUS","HUR","TOT","PC_LF","M","2016-12",5.833465,
"AUS","HUR","TOT","PC_LF","M","2017-01",5.70919,
"AUS","HUR","TOT","PC_LF","M","2017-02",5.885886,
"AUS","HUR","TOT","PC_LF","M","2017-03",5.887271,
"AUS","HUR","TOT","PC_LF","M","2017-04",5.636843,
"AUS","HUR","TOT","PC_LF","M","2017-05",5.539797,
"AUS","HUR","TOT","PC_LF","M","2017-06",5.560977,
"AUS","HUR","TOT","PC_LF","M","2017-07",5.565654,
"AUS","HUR","TOT","PC_LF","M","2017-08",5.489003,
"AUS","HUR","TOT","PC_LF","M","2017-09",5.421041,
"AUS","HUR","TOT","PC_LF","M","2017-10",5.35039,
"AUS","HUR","TOT","PC_LF","M","2017-11",5.421287,
"AUS","HUR","TOT","PC_LF","M","2017-12",5.606496,
"AUS","HUR","TOT","PC_LF","M","2018-01",5.535525,
"AUS","HUR","TOT","PC_LF","M","2018-02",5.609531,
"AUS","HUR","TOT","PC_LF","M","2018-03",5.555048,
"AUS","HUR","TOT","PC_LF","M","2018-04",5.559155,
"AUS","HUR","TOT","PC_LF","M","2018-05",5.386026,
"AUS","HUR","TOT","PC_LF","M","2018-06",5.277534,
"AUS","HUR","TOT","PC_LF","M","2018-07",5.259318,
"AUS","HUR","TOT","PC_LF","M","2018-08",5.239898,
"AUS","HUR","TOT","PC_LF","M","2018-09",4.986863,
"AUS","HUR","TOT","PC_LF","M","2018-10",4.979814,
"AUS","HUR","TOT","PC_LF","M","2018-11",5.108513,
"AUS","HUR","TOT","PC_LF","M","2018-12",5.004922,
"AUS","HUR","TOT","PC_LF","M","2019-01",5.081373,
"AUS","HUR","TOT","PC_LF","M","2019-02",5.007784,
"AUS","HUR","TOT","PC_LF","M","2019-03",5.135801,
"AUS","HUR","TOT","PC_LF","M","2019-04",5.242968,
"AUS","HUR","TOT","PC_LF","M","2019-05",5.199353,
"AUS","HUR","TOT","PC_LF","M","2019-06",5.201538,
"AUS","HUR","TOT","PC_LF","M","2019-07",5.228154,
"AUS","HUR","TOT","PC_LF","M","2019-08",5.223555,
"AUS","HUR","TOT","PC_LF","M","2019-09",5.160588,
"AUS","HUR","TOT","PC_LF","M","2019-10",5.271818,
"AUS","HUR","TOT","PC_LF","M","2019-11",5.15766,
"AUS","HUR","TOT","PC_LF","M","2019-12",5.047218,
"AUS","HUR","TOT","PC_LF","M","2020-01",5.311985,
"AUS","HUR","TOT","PC_LF","M","2020-02",5.134253,
"AUS","HUR","TOT","PC_LF","M","2020-03",5.274256,
"AUS","HUR","TOT","PC_LF","M","2020-04",6.379705,
"AUS","HUR","TOT","PC_LF","M","2020-05",7.020848,
"AUS","HUR","TOT","PC_LF","M","2020-06",7.357104,
"AUS","HUR","TOT","PC_LF","M","2020-07",7.447178,
"AUS","HUR","TOT","PC_LF","M","2020-08",6.756708,
"AUS","HUR","TOT","PC_LF","M","2020-09",6.855995,
"AUS","HUR","TOT","PC_LF","M","2020-10",6.941253,
"AUS","HUR","TOT","PC_LF","M","2020-11",6.838203,
"AUS","HUR","TOT","PC_LF","M","2020-12",6.585224,
"AUS","HUR","TOT","PC_LF","M","2021-01",6.404709,
"AUS","HUR","TOT","PC_LF","M","2021-02",5.87281,
"AUS","HUR","TOT","PC_LF","M","2021-03",5.6969,
"AUS","HUR","TOT","PC_LF","M","2021-04",5.478722,
"AUS","HUR","TOT","PC_LF","M","2021-05",5.071047,
"AUS","HUR","TOT","PC_LF","M","2021-06",4.90947,
"AUS","HUR","TOT","PC_LF","M","2021-07",4.633669,
"AUT","HUR","TOT","PC_LF","M","1993-01",3.8,
"AUT","HUR","TOT","PC_LF","M","1993-02",3.8,
"AUT","HUR","TOT","PC_LF","M","1993-03",3.9,
"AUT","HUR","TOT","PC_LF","M","1993-04",3.9,
"AUT","HUR","TOT","PC_LF","M","1993-05",4,
"AUT","HUR","TOT","PC_LF","M","1993-06",4,
"AUT","HUR","TOT","PC_LF","M","1993-07",4,
"AUT","HUR","TOT","PC_LF","M","1993-08",4.1,
"AUT","HUR","TOT","PC_LF","M","1993-09",4,
"AUT","HUR","TOT","PC_LF","M","1993-10",4,
"AUT","HUR","TOT","PC_LF","M","1993-11",4,
"AUT","HUR","TOT","PC_LF","M","1993-12",4,
"AUT","HUR","TOT","PC_LF","M","1994-01",4,
"AUT","HUR","TOT","PC_LF","M","1994-02",3.9,
"AUT","HUR","TOT","PC_LF","M","1994-03",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-04",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-05",3.9,
"AUT","HUR","TOT","PC_LF","M","1994-06",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-07",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-08",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-09",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-10",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-11",3.8,
"AUT","HUR","TOT","PC_LF","M","1994-12",3.8,
"AUT","HUR","TOT","PC_LF","M","1995-01",4,
"AUT","HUR","TOT","PC_LF","M","1995-02",3.9,
"AUT","HUR","TOT","PC_LF","M","1995-03",3.9,
"AUT","HUR","TOT","PC_LF","M","1995-04",4,
"AUT","HUR","TOT","PC_LF","M","1995-05",4.1,
"AUT","HUR","TOT","PC_LF","M","1995-06",4.2,
"AUT","HUR","TOT","PC_LF","M","1995-07",4.3,
"AUT","HUR","TOT","PC_LF","M","1995-08",4.4,
"AUT","HUR","TOT","PC_LF","M","1995-09",4.4,
"AUT","HUR","TOT","PC_LF","M","1995-10",4.5,
"AUT","HUR","TOT","PC_LF","M","1995-11",4.6,
"AUT","HUR","TOT","PC_LF","M","1995-12",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-01",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-02",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-03",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-04",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-05",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-06",4.8,
"AUT","HUR","TOT","PC_LF","M","1996-07",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-08",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-09",4.7,
"AUT","HUR","TOT","PC_LF","M","1996-10",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-11",4.6,
"AUT","HUR","TOT","PC_LF","M","1996-12",4.6,
"AUT","HUR","TOT","PC_LF","M","1997-01",4.6,
"AUT","HUR","TOT","PC_LF","M","1997-02",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-03",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-04",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-05",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-06",4.7,
"AUT","HUR","TOT","PC_LF","M","1997-07",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-08",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-09",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-10",4.8,
"AUT","HUR","TOT","PC_LF","M","1997-11",4.9,
"AUT","HUR","TOT","PC_LF","M","1997-12",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-01",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-02",5,
"AUT","HUR","TOT","PC_LF","M","1998-03",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-04",4.9,
"AUT","HUR","TOT","PC_LF","M","1998-05",4.8,
"AUT","HUR","TOT","PC_LF","M","1998-06",4.8,
"AUT","HUR","TOT","PC_LF","M","1998-07",4.7,
"AUT","HUR","TOT","PC_LF","M","1998-08",4.7,
"AUT","HUR","TOT","PC_LF","M","1998-09",4.6,
"AUT","HUR","TOT","PC_LF","M","1998-10",4.5,
"AUT","HUR","TOT","PC_LF","M","1998-11",4.4,
"AUT","HUR","TOT","PC_LF","M","1998-12",4.3,
"AUT","HUR","TOT","PC_LF","M","1999-01",4.3,
"AUT","HUR","TOT","PC_LF","M","1999-02",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-03",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-04",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-05",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-06",4.2,
"AUT","HUR","TOT","PC_LF","M","1999-07",4.1,
"AUT","HUR","TOT","PC_LF","M","1999-08",4,
"AUT","HUR","TOT","PC_LF","M","1999-09",4,
"AUT","HUR","TOT","PC_LF","M","1999-10",4,
"AUT","HUR","TOT","PC_LF","M","1999-11",4.1,
"AUT","HUR","TOT","PC_LF","M","1999-12",4.2,
"AUT","HUR","TOT","PC_LF","M","2000-01",4.3,
"AUT","HUR","TOT","PC_LF","M","2000-02",4.3,
"AUT","HUR","TOT","PC_LF","M","2000-03",4.1,
"AUT","HUR","TOT","PC_LF","M","2000-04",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-05",3.7,
"AUT","HUR","TOT","PC_LF","M","2000-06",3.6,
"AUT","HUR","TOT","PC_LF","M","2000-07",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-08",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-09",3.9,
"AUT","HUR","TOT","PC_LF","M","2000-10",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-11",3.8,
"AUT","HUR","TOT","PC_LF","M","2000-12",3.7,
"AUT","HUR","TOT","PC_LF","M","2001-01",3.6,
"AUT","HUR","TOT","PC_LF","M","2001-02",3.6,
"AUT","HUR","TOT","PC_LF","M","2001-03",3.7,
"AUT","HUR","TOT","PC_LF","M","2001-04",3.9,
"AUT","HUR","TOT","PC_LF","M","2001-05",4,
"AUT","HUR","TOT","PC_LF","M","2001-06",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-07",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-08",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-09",4.1,
"AUT","HUR","TOT","PC_LF","M","2001-10",4.2,
"AUT","HUR","TOT","PC_LF","M","2001-11",4.3,
"AUT","HUR","TOT","PC_LF","M","2001-12",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-01",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-02",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-03",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-04",4.3,
"AUT","HUR","TOT","PC_LF","M","2002-05",4.2,
"AUT","HUR","TOT","PC_LF","M","2002-06",4.2,
"AUT","HUR","TOT","PC_LF","M","2002-07",4.3,
"AUT","HUR","TOT","PC_LF","M","2002-08",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-09",4.5,
"AUT","HUR","TOT","PC_LF","M","2002-10",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-11",4.4,
"AUT","HUR","TOT","PC_LF","M","2002-12",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-01",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-02",4.5,
"AUT","HUR","TOT","PC_LF","M","2003-03",4.6,
"AUT","HUR","TOT","PC_LF","M","2003-04",4.7,
"AUT","HUR","TOT","PC_LF","M","2003-05",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-06",4.9,
"AUT","HUR","TOT","PC_LF","M","2003-07",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-08",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-09",4.8,
"AUT","HUR","TOT","PC_LF","M","2003-10",4.9,
"AUT","HUR","TOT","PC_LF","M","2003-11",5,
"AUT","HUR","TOT","PC_LF","M","2003-12",5.2,"B"
"AUT","HUR","TOT","PC_LF","M","2004-01",6.1,
"AUT","HUR","TOT","PC_LF","M","2004-02",6,"P"
"AUT","HUR","TOT","PC_LF","M","2004-03",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2004-04",6,"P"
"AUT","HUR","TOT","PC_LF","M","2004-05",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2004-06",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2004-07",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2004-08",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2004-09",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2004-10",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2004-11",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2004-12",6,"P"
"AUT","HUR","TOT","PC_LF","M","2005-01",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2005-02",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2005-03",6,"P"
"AUT","HUR","TOT","PC_LF","M","2005-04",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2005-05",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2005-06",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2005-07",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2005-08",6,"P"
"AUT","HUR","TOT","PC_LF","M","2005-09",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2005-10",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2005-11",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2005-12",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2006-01",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2006-02",6,"P"
"AUT","HUR","TOT","PC_LF","M","2006-03",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2006-04",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2006-05",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2006-06",6,"P"
"AUT","HUR","TOT","PC_LF","M","2006-07",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2006-08",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2006-09",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2006-10",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2006-11",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2006-12",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2007-01",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2007-02",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2007-03",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2007-04",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2007-05",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2007-06",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2007-07",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2007-08",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2007-09",5,"P"
"AUT","HUR","TOT","PC_LF","M","2007-10",5,"P"
"AUT","HUR","TOT","PC_LF","M","2007-11",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2007-12",4.5,"P"
"AUT","HUR","TOT","PC_LF","M","2008-01",4.7,"P"
"AUT","HUR","TOT","PC_LF","M","2008-02",4.6,"P"
"AUT","HUR","TOT","PC_LF","M","2008-03",4.3,"P"
"AUT","HUR","TOT","PC_LF","M","2008-04",4.3,"P"
"AUT","HUR","TOT","PC_LF","M","2008-05",4.1,"P"
"AUT","HUR","TOT","PC_LF","M","2008-06",3.9,"P"
"AUT","HUR","TOT","PC_LF","M","2008-07",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2008-08",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2008-09",4.3,"P"
"AUT","HUR","TOT","PC_LF","M","2008-10",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2008-11",4.8,"P"
"AUT","HUR","TOT","PC_LF","M","2008-12",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2009-01",5,"P"
"AUT","HUR","TOT","PC_LF","M","2009-02",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2009-03",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2009-04",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2009-05",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2009-06",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2009-07",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2009-08",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2009-09",6.4,"P"
"AUT","HUR","TOT","PC_LF","M","2009-10",6,"P"
"AUT","HUR","TOT","PC_LF","M","2009-11",6,"P"
"AUT","HUR","TOT","PC_LF","M","2009-12",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2010-01",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2010-02",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2010-03",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2010-04",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2010-05",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2010-06",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2010-07",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2010-08",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2010-09",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2010-10",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2010-11",4.7,"P"
"AUT","HUR","TOT","PC_LF","M","2010-12",4.8,"P"
"AUT","HUR","TOT","PC_LF","M","2011-01",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2011-02",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2011-03",5,"P"
"AUT","HUR","TOT","PC_LF","M","2011-04",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2011-05",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2011-06",4.6,"P"
"AUT","HUR","TOT","PC_LF","M","2011-07",4.3,"P"
"AUT","HUR","TOT","PC_LF","M","2011-08",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2011-09",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2011-10",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2011-11",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2011-12",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2012-01",4.6,"P"
"AUT","HUR","TOT","PC_LF","M","2012-02",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2012-03",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2012-04",5,"P"
"AUT","HUR","TOT","PC_LF","M","2012-05",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2012-06",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2012-07",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2012-08",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2012-09",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2012-10",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2012-11",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2012-12",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2013-01",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2013-02",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2013-03",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2013-04",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2013-05",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2013-06",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2013-07",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2013-08",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2013-09",6,"P"
"AUT","HUR","TOT","PC_LF","M","2013-10",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2013-11",6,"P"
"AUT","HUR","TOT","PC_LF","M","2013-12",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2014-01",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2014-02",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2014-03",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2014-04",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2014-05",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2014-06",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2014-07",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2014-08",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2014-09",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2014-10",6,"P"
"AUT","HUR","TOT","PC_LF","M","2014-11",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2014-12",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2015-01",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2015-02",6,"P"
"AUT","HUR","TOT","PC_LF","M","2015-03",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2015-04",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2015-05",6.4,"P"
"AUT","HUR","TOT","PC_LF","M","2015-06",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2015-07",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2015-08",6,"P"
"AUT","HUR","TOT","PC_LF","M","2015-09",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2015-10",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2015-11",6.7,"P"
"AUT","HUR","TOT","PC_LF","M","2015-12",6.4,"P"
"AUT","HUR","TOT","PC_LF","M","2016-01",6.5,"P"
"AUT","HUR","TOT","PC_LF","M","2016-02",6.4,"P"
"AUT","HUR","TOT","PC_LF","M","2016-03",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2016-04",6.2,"P"
"AUT","HUR","TOT","PC_LF","M","2016-05",6.8,"P"
"AUT","HUR","TOT","PC_LF","M","2016-06",6.8,"P"
"AUT","HUR","TOT","PC_LF","M","2016-07",6.5,"P"
"AUT","HUR","TOT","PC_LF","M","2016-08",6.9,"P"
"AUT","HUR","TOT","PC_LF","M","2016-09",6.5,"P"
"AUT","HUR","TOT","PC_LF","M","2016-10",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2016-11",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2016-12",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2017-01",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2017-02",6,"P"
"AUT","HUR","TOT","PC_LF","M","2017-03",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2017-04",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2017-05",6,"P"
"AUT","HUR","TOT","PC_LF","M","2017-06",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2017-07",5.8,"P"
"AUT","HUR","TOT","PC_LF","M","2017-08",6,"P"
"AUT","HUR","TOT","PC_LF","M","2017-09",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2017-10",5.7,"P"
"AUT","HUR","TOT","PC_LF","M","2017-11",6,"P"
"AUT","HUR","TOT","PC_LF","M","2017-12",5.9,"P"
"AUT","HUR","TOT","PC_LF","M","2018-01",5.5,"P"
"AUT","HUR","TOT","PC_LF","M","2018-02",5.3,"P"
"AUT","HUR","TOT","PC_LF","M","2018-03",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2018-04",5,"P"
"AUT","HUR","TOT","PC_LF","M","2018-05",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2018-06",5,"P"
"AUT","HUR","TOT","PC_LF","M","2018-07",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2018-08",5.6,"P"
"AUT","HUR","TOT","PC_LF","M","2018-09",5.4,"P"
"AUT","HUR","TOT","PC_LF","M","2018-10",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2018-11",5,"P"
"AUT","HUR","TOT","PC_LF","M","2018-12",5.2,"P"
"AUT","HUR","TOT","PC_LF","M","2019-01",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2019-02",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2019-03",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2019-04",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2019-05",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2019-06",4.6,"P"
"AUT","HUR","TOT","PC_LF","M","2019-07",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2019-08",5.1,"P"
"AUT","HUR","TOT","PC_LF","M","2019-09",4.6,"P"
"AUT","HUR","TOT","PC_LF","M","2019-10",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2019-11",4.4,"P"
"AUT","HUR","TOT","PC_LF","M","2019-12",4.5,"P"
"AUT","HUR","TOT","PC_LF","M","2020-01",4.5,"P"
"AUT","HUR","TOT","PC_LF","M","2020-02",4.5,"P"
"AUT","HUR","TOT","PC_LF","M","2020-03",4.9,"P"
"AUT","HUR","TOT","PC_LF","M","2020-04",6,"P"
"AUT","HUR","TOT","PC_LF","M","2020-05",7.2,"P"
"AUT","HUR","TOT","PC_LF","M","2020-06",7.7,"P"
"AUT","HUR","TOT","PC_LF","M","2020-07",6.8,"P"
"AUT","HUR","TOT","PC_LF","M","2020-08",6.4,"P"
"AUT","HUR","TOT","PC_LF","M","2020-09",6.3,"P"
"AUT","HUR","TOT","PC_LF","M","2020-10",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2020-11",6.1,"P"
"AUT","HUR","TOT","PC_LF","M","2020-12",6.8,"P"
"AUT","HUR","TOT","PC_LF","M","2021-01",7.3,"P"
"AUT","HUR","TOT","PC_LF","M","2021-02",7,"P"
"AUT","HUR","TOT","PC_LF","M","2021-03",6.7,"P"
"AUT","HUR","TOT","PC_LF","M","2021-04",7.1,"P"
"AUT","HUR","TOT","PC_LF","M","2021-05",6.7,"P"
"AUT","HUR","TOT","PC_LF","M","2021-06",6.2,"P"
